lat,lon,total_FV_VIF
35.81803689,-111.7113794,0.323989651
35.81821971,-109.337956,0.0
35.81829552,-106.4783479,0.255191948
35.81900897,-83.73440866,0.0
35.81903127,-111.9571383,2.347155774
35.81906248,-105.8374502,0.0
35.81959312,-85.05142199,0.143424309
30.14707702,-96.19101893,0.0
35.82073019,-106.1761992,0.0
35.82097544,-111.8401538,0.0
35.82100219,-82.1653268,0.0
35.82110475,-88.14907031,0.0
35.82122515,-111.7789348,0.323989651
35.82246478,-87.93340589,0.6332419380000001
30.14747834,-84.99146046,0.0
35.82345024,-91.96968606,0.35317275299999995
30.14762995,-95.64864955,0.0
35.8253186,-93.21348095,0.35317275299999995
35.82536765,-85.69582452,0.0
35.82543454,-109.9429891,0.0
30.14790642,-93.98770129,0.0
35.82581356,-111.9454956,2.347155774
35.82670984,-105.5570708,0.0
35.82674997,-87.28565011,0.0
35.82747681,-106.4399372,0.0
35.82760166,-86.21685264,0.0
35.82786921,-83.20350809,0.0
35.82798069,-111.8465348,0.0
35.82803865,-93.16368171,0.284281527
35.82814567,-112.2158197,0.0
35.8281858,-87.61125367,0.284281527
35.82843997,-89.48935123,0.48722508499999995
35.8286005,-81.12274438,0.284281527
35.82896169,-105.2750193,2.347155774
35.82910438,-76.96791455,0.675220678
35.82946111,-104.2266445,1.6796500380000001
35.82946557,-87.07150179,0.074533083
35.82963055,-92.34059409,0.284281527
35.82973311,-105.7213129,0.0
35.82975095,-105.5474927,0.0
35.82975541,-105.4993924,0.255191948
35.82986688,-83.55435016,0.0
35.82993377,-105.7185438,0.0
35.82996944,-88.25320816,0.0
35.83029496,-89.64007331,0.0
35.83051345,-105.827328,0.0
35.83064723,-109.2990459,2.482973459
35.83071411,-109.1805943,2.480338391
35.83075425,-93.11376654,0.42770583599999995
35.83084789,-87.2215327,0.0
35.83122691,-105.6150436,0.0
35.83228818,-105.437179,0.0
35.83314432,-105.7715447,0.0
35.83324688,-84.0884702,0.0
35.83339403,-93.27292523,0.0
35.83400047,-93.31591096,0.48722508499999995
35.83536496,-92.93074719,0.35317275299999995
35.8355344,-93.43232026,0.42770583599999995
35.83572168,-93.58507122,0.35317275299999995
35.83584654,-81.59061556,0.0
35.8376391,-88.61049809,0.14630471
35.83764802,-83.11782646,0.0
35.8379111,-77.2537028,0.0
35.83816973,-113.4187826,0.323989651
35.83848187,-109.4702442,0.0
35.84074263,-105.5077086,0.0
35.84133123,-83.34250718,0.0
35.84161216,-91.86417481,0.284281527
35.84219184,-105.6204748,0.0
35.8425887,-82.56694912,0.0
35.84315501,-77.79566194,0.0
35.84328432,-77.04283191,1.820630236
35.84339134,-82.93624295,0.0
35.84576804,-95.12996691,0.14630471
35.84583493,-82.4512622,0.0
35.84609355,-77.43057304,0.0
35.84680701,-83.16051789,0.0
35.84718157,-75.90602423,0.27952099
30.15515692,-95.00291821,0.0
35.84794408,-81.62237774,0.0
35.84852822,-94.92000568,0.0
35.84858619,-94.34683283,0.42770583599999995
35.84892954,-94.0033572,0.499477463
35.84991054,-82.96237328,0.947515119
35.85049915,-113.4354998,0.0
35.85065967,-96.94641294,0.0
30.15553148,-81.78381503,0.0
35.851333,-93.4984621,0.42770583599999995
35.85270194,-89.51164228,0.068891226
35.8528268,-82.23934342,0.0
35.85369186,-87.6913525,0.284281527
30.15574552,-84.19248319,0.0
35.85436073,-91.62588937,0.0
35.85444545,-76.91675082,0.0
35.85492703,-84.50878061,0.074533083
35.8556717,-118.3171854,0.0
35.85575643,-108.9490511,1.759859381
35.85598384,-82.02693414,0.074533083
35.85634503,-105.7002838,0.0
35.85741967,-84.93931573,0.0
35.85749993,-80.77499247,0.0
35.85813759,-76.81828496,0.0
35.85857904,-79.27568217,0.255191948
35.85880199,-109.2731831,1.759859381
35.85911413,-84.8361901,0.284281527
30.15723932,-97.04944939,0.0
30.1577209,-84.33912519,1.7057652690000003
30.1582337,-84.73662283,0.0
30.15886243,-84.87128323,0.456157302
35.86008621,-87.96935516,0.0
35.86051875,-109.0025023,0.0
35.86108059,-106.8293549,0.0
35.86232468,-109.3927717,0.0
35.86244508,-112.048483,2.347155774
35.86335919,-81.88517932,0.362933244
35.86365795,-109.4499285,0.0
35.86415291,-81.95056312,0.0
35.86442938,-85.20020881,0.692715413
35.86462558,-113.1864634,0.0
35.86472814,-106.5478608,0.416444169
35.86507149,-88.03083725,0.6332419380000001
35.86513392,-82.47209512,0.0
35.86519634,-87.44908063,0.0
35.86524985,-113.2322629,0.0
35.86573589,-89.74415764,0.0
35.86574927,-118.5838664,1.7619838839999997
35.86619518,-84.8845981,0.0
35.86648948,-109.3481183,0.0
35.86672581,-112.2200291,0.865888568
35.86694431,-106.5523511,0.22118289
35.86698444,-77.10381457,0.0
35.8675017,-82.89716784,0.0
35.86776033,-109.9452276,0.0
35.86853175,-81.23679035,0.0
35.86854067,-109.0700398,0.0
35.86879038,-112.1618735,0.323989651
35.86885281,-112.2291123,1.1898782190000001
35.86935668,-113.890172,0.588688576
35.86949046,-82.85144422,0.0
35.86955288,-92.0783053,0.0
35.86963315,-111.8203955,0.0
35.8700746,-109.8936626,0.0
35.87076576,-88.4573681,1.7397134530000002
35.87080589,-105.7848239,2.7169135669999998
35.87096196,-92.87289927,0.284281527
35.87132761,-92.61527471,0.116504525
35.8717423,-106.5989666,0.0
35.87184486,-112.1062061,0.323989651
35.8720366,-105.5666178,0.0
35.87258953,-112.1112136,0.323989651
35.87266088,-106.3796724,0.0
35.8727456,-93.20918238,0.284281527
35.87284816,-111.9529958,0.0
35.87289721,-75.8127978,0.598554708
35.87297747,-92.39435301,0.0
35.87337433,-110.2233863,1.306382744
35.87345014,-111.7894182,0.0
35.87363296,-105.6638396,0.0
35.87401644,-111.8326625,0.0
35.87474328,-111.7752115,0.0
35.87488597,-112.166065,0.323989651
35.87501528,-105.726044,0.0
35.87518027,-105.8873832,1.090961462
35.87557713,-111.9888381,0.0
30.16382987,-94.14094276,0.0
35.87604088,-112.0510069,2.122792625
35.87621032,-87.34187046,0.0
35.87628167,-76.98573312,0.0
35.87640206,-92.77478567,0.284281527
35.87650908,-111.7158118,0.0
35.87679892,-111.9489737,0.0
35.87683906,-111.9960261,0.0
35.87714227,-105.669351,0.0
35.87786911,-75.86141092,0.0
35.87826597,-105.2717642,2.122792625
35.87865391,-105.5100496,0.0
35.87868066,-110.2744653,1.454577144
35.87897496,-93.53848253,0.42770583599999995
35.87931386,-105.5510689,0.0
35.88067834,-105.4414909,0.0
35.88079428,-83.50945593,0.0
35.88095481,-82.90720974,0.0
35.88116884,-82.27871728,0.0
35.88124465,-93.633613,0.430586237
35.88135167,-83.71636713,0.0
35.88232375,-82.16445282,0.0
35.88235496,-83.39486149,0.0
35.88249765,-105.6052648,0.0
35.88297478,-105.2786446,2.347155774
35.88302383,-77.18841264,0.0
35.88454438,-111.879269,1.13137798
35.88482531,-83.34936528,0.0
35.88499475,-77.06089573,0.27952099
35.88540053,-75.96005069,0.355943763
35.88632356,-83.06663152,0.0
35.88633248,-82.96388937,0.0
35.88657773,-85.91880633,1.4455207739999998
35.8873447,-90.07954001,0.0
35.88749631,-83.13007561,0.0
35.88764792,-89.77515731,0.188276152
35.88828111,-94.10658984,0.284281527
35.88841488,-82.30993099,0.0
35.8885977,-83.27833626,0.362933244
35.88872702,-76.06686846,0.27952099
35.88919968,-91.93113713,0.068891226
30.16638939,-102.3052134,0.0
30.16737485,-84.95482448,0.39602551500000005
35.89014055,-111.8581641,0.456157302
35.89047499,-82.3057216,0.0
35.89055079,-84.33968703,0.0
35.89064443,-84.35429951,0.0
35.89065335,-93.89678022,0.40078605199999995
35.89133113,-84.29653185,0.0
35.89210702,-113.4911806,1.187243284
35.89250834,-107.6057335,0.0
35.89296316,-118.3820162,0.0
35.89301667,-84.55018782,0.0
35.89359636,-94.26889221,0.284281527
35.89373905,-91.74659278,0.0
35.89408686,-93.2468707,0.284281527
35.89448818,-111.8034465,0.0
35.89485382,-111.7391329,0.0
35.89493855,-85.41996223,0.068891226
35.89559849,-94.05544841,0.284281527
35.8959463,-111.6887495,0.0
35.89638775,-108.9486542,1.480338391
35.89738213,-113.4423133,0.44049417599999996
35.89833192,-81.81068558,0.0
35.89847461,-86.60858021,0.0
35.89874662,-81.91430617,0.0
35.89880905,-96.96939961,0.0
35.89899633,-113.4416801,0.0
35.89947791,-77.03219695,0.0
35.89988369,-112.9749237,0.323989651
35.90004422,-76.75842152,0.0
35.90034744,-106.3225335,2.4698929950000004
35.90134627,-86.88554389,0.341911086
35.90145775,-112.2141029,0.323989651
35.90158707,-113.1968041,0.323989651
35.90254577,-91.37830224,1.323989651
35.90314775,-111.9877501,2.122792625
35.90372743,-106.8781821,0.0
35.90374081,-85.09990134,0.0
35.90496706,-108.8362759,0.0
35.90519894,-82.69005598,0.0
35.90539068,-85.63638916,0.0
35.90576078,-111.9349097,1.759859381
35.90658572,-78.15020952,0.0
35.90680867,-92.07267792,0.14630471
35.9070673,-76.68128353,0.0
35.90747754,-109.1719927,3.66882456
35.90797696,-87.45273709,0.0
35.90852989,-87.28475383,0.0
35.90856556,-111.8938102,0.0
35.9086369,-109.2276423,3.66882456
35.90890891,-108.8907082,0.675220678
35.90902039,-91.97188886,0.0
35.90997909,-109.2794437,1.759859381
35.91011733,-82.98810229,0.0
35.91063012,-106.3703574,0.074533083
35.91127223,-87.08053592,0.0
35.91149965,-95.48185241,0.341422796
35.9117449,-88.60993624,0.0
35.91184746,-87.0239098,0.348960411
35.91186084,-106.8790204,0.0
35.91197231,-94.99678248,0.0
35.91204366,-92.49877178,0.071771627
35.9123335,-118.2227773,0.456157302
35.91289981,-82.11687867,0.5866927390000001
35.91335017,-105.7586445,0.0
35.91347057,-106.6128121,0.0
35.9138273,-118.6183308,0.0
35.91425091,-109.3398913,3.0702698520000005
35.91427321,-79.82140479,0.0
35.91442482,-111.9452727,1.759859381
35.91457197,-92.87692138,0.284281527
35.91469682,-93.36709253,0.35317275299999995
35.91473696,-87.34359167,0.284281527
35.91519624,-109.3956122,0.0
35.91520516,-111.6600953,0.0
35.91525421,-112.1122348,2.122792625
35.91539244,-93.25534299,0.35881461
35.91719838,-105.4989598,0.0
35.91734999,-77.43544684,0.0
35.91756848,-105.8854881,1.090961462
35.91788954,-93.21003407,0.068891226
35.9179921,-82.9637333,0.0
35.91812587,-105.7802355,0.0
35.91831761,-104.943017,3.0702698520000005
35.9185584,-105.8313591,0.0
35.91863421,-118.3960802,0.0
35.91868326,-105.6146066,0.0
35.91871001,-106.7229251,0.583887504
35.91881257,-75.80090984,0.0
35.91940117,-112.1646916,0.0
35.92075228,-110.0560318,0.0
35.92076566,-77.03755679,0.27952099
35.9209574,-112.1567678,0.0
35.92151925,-92.69476265,0.0
35.92175112,-104.3931563,1.754183121
35.92180463,-111.7248236,0.0
35.92190719,-82.7558946,0.0
35.92250025,-112.2319126,0.323989651
35.92279455,-105.2740695,1.759859381
35.92342774,-81.97750055,0.0
35.92393608,-105.6070618,0.191037608
35.92402972,-84.18489826,0.0
35.92483236,-93.47429823,0.41080231199999995
35.92512666,-106.8628695,0.0
35.92529611,-81.95810792,0.362933244
35.92592038,-105.7210766,0.0
35.92649115,-81.30121099,0.0
35.92656249,-104.9418085,3.0702698520000005
35.92835505,-90.09846444,0.0
35.92949212,-77.3701433,0.0
35.93112415,-79.08473454,1.1633841280000001
35.93264025,-109.9376338,0.0
35.9327874,-105.4883427,0.0
35.93369705,-84.96786735,0.0
35.93390217,-90.39560109,0.0
35.93479845,-84.7244049,0.0
35.93556542,-83.02058684,0.0
35.93598457,-76.69385374,0.0
35.93622536,-79.28290591,0.6332419380000001
35.93653304,-95.02967727,0.0
35.93697003,-107.7124398,0.0
35.93748729,-77.16735676,0.0
35.93927093,-94.96199704,0.074533083
35.93967225,-86.18222326,0.0
35.93988629,-84.45397379,0.143424309
35.93992642,-94.22288766,0.0
35.9399933,-85.18692961,0.284281527
35.93999776,-94.31240411,0.284281527
35.94004681,-77.11216647,0.0
35.94030098,-81.15750754,0.0
35.94053285,-107.6735029,0.0
35.94096093,-94.81961794,0.0
35.94128644,-94.7540201,0.35881461
35.94133995,-113.1866686,0.323989651
35.94190626,-113.5028545,0.0
35.94263755,-105.8599731,1.090961462
35.9429051,-93.53425531,0.42770583599999995
35.94303887,-75.91454111,0.0
35.943079,-81.9433037,0.0
35.9432975,-79.12254326,0.628481401
35.94385043,-118.3124409,0.0
35.94411797,-113.1060881,1.759859381
35.94549583,-81.50563847,0.224363149
35.94629401,-112.2388777,0.323989651
35.9463609,-81.54147181,0.0
35.94740879,-109.268831,3.4444614110000003
35.94822926,-90.37625751,0.0
35.94825602,-113.11374,0.0
35.94842546,-106.3765511,0.0
35.9485191,-118.2588291,0.0
35.94893826,-84.82791401,0.437466327
35.94939309,-106.8998667,1.759859381
35.94969185,-108.7280446,0.0
35.950111,-87.02213954,0.0
35.95082,-109.286819,2.8459067030000003
35.95088689,-106.5060478,0.0
35.95124362,-87.23513296,0.074533083
35.95129267,-83.03490056,0.0
35.95182776,-88.56101098,0.074533083
35.95203288,-109.39629,0.0
35.95222908,-81.34988207,0.0
35.95289348,-88.45899567,0.0
35.95352668,-106.7160893,0.0
35.95372288,-89.59588361,0.0
35.95396813,-106.6678418,0.0
35.95506507,-92.3410177,0.42770583599999995
35.95513641,-109.1196875,2.482973459
35.95535491,-93.20488827,0.0
35.9556938,-94.07491239,0.771018322
35.95579636,-86.87279532,0.0
35.95590784,-82.80969366,0.0
35.95627348,-87.70432403,0.074533083
35.95638496,-106.7359412,0.0
35.95652765,-106.8834929,1.759859381
35.95699586,-93.15774219,0.42770583599999995
35.95700477,-86.91296737,0.0
35.95707612,-109.1736872,3.0702698520000005
35.95759338,-93.10394314,0.35317275299999995
35.95798132,-105.8267127,0.735678292
35.95832913,-92.18670159,0.544210361
30.17444699,-83.98860863,0.0
35.95906042,-109.0539336,0.0
35.95906934,-112.2172734,0.323989651
35.9594662,-105.5716744,0.0
35.95957322,-105.8312966,1.3172773690000001
35.95958213,-93.267008,0.0
35.95960443,-85.23132442,0.0
35.96005034,-93.05359543,0.0
35.96046058,-82.11146532,0.0
35.96053638,-88.03606777,0.0
35.96063448,-91.69853704,0.0
35.96117849,-82.42553764,0.0
35.96120079,-82.94424703,0.0
35.96133902,-111.7193166,0.323989651
35.96163778,-92.45516177,0.0
35.96181169,-111.788076,0.0
30.17503559,-100.631093,0.0
35.96255635,-118.4111966,0.0
35.96260541,-112.2294556,0.323989651
35.96303348,-76.98422594,0.0
35.96329211,-110.0457803,1.1898782190000001
30.17527192,-84.69575071,1.364342473
35.96369788,-105.5588946,0.0
35.96393422,-105.6651282,0.0
35.96408583,-106.4988062,0.0
35.96427757,-111.8882006,0.0
35.96437121,-91.22560033,0.0
35.96461646,-109.9510066,0.0
30.17611469,-84.86284661,0.0
35.96487509,-93.36394886,0.068891226
35.96538342,-112.0000349,0.675220678
35.96552612,-118.3531792,1.064019644
35.96565097,-105.9401433,1.090961462
35.96646253,-106.6607563,0.255191948
30.17644466,-84.52433395,0.512159656
35.96697086,-110.6250086,1.306382744
35.96760852,-111.7802146,0.0
35.96780472,-96.3637868,0.0
35.9685583,-118.2756667,0.456157302
35.9687768,-105.4497537,0.0
35.96908448,-77.18596459,0.0
30.17723393,-98.81874934,0.362933244
30.17812129,-85.59702422,0.0
35.97019925,-106.2826602,2.7073366080000003
30.18056487,-91.26146934,0.0
35.9709796,-105.7702872,0.0
35.97230841,-81.71766427,0.0
35.97239313,-82.95946594,0.0
35.9728658,-96.95550059,0.0
35.97341873,-82.52342829,0.0
35.9736506,-105.6205774,0.0
35.97388693,-118.5856099,3.719816153
35.9752202,-82.34312454,0.705086954
35.97527817,-82.8039325,0.0
35.97540748,-76.12000757,0.0
35.97680764,-87.67865299,0.0
35.97699938,-105.6682987,0.0
35.97845751,-84.28615553,0.437466327
35.97908624,-91.20693899,0.0
35.97932703,-94.60288779,0.14630471
30.18175545,-91.65711645,0.0
35.98029466,-83.06885661,0.0
35.98056666,-93.49985334,0.35881461
35.9807049,-91.49284317,0.284281527
35.98075841,-94.86593016,0.116504525
35.98076732,-113.4541789,0.0
35.9809011,-77.20760015,0.0
35.98093677,-118.6857435,0.0
35.98166806,-82.83235481,0.0
35.98189102,-113.4369133,0.323989651
35.98211843,-81.05367291,0.0
35.98265352,-113.1500147,0.323989651
35.98301917,-84.405053,0.074533083
35.98306822,-84.54926478,0.0
35.98331793,-84.87507792,0.0
35.98337144,-94.75795749,0.0
35.98343387,-110.0763341,1.378154371
35.9834517,-93.29263446,0.42770583599999995
35.98364344,-77.24854808,0.0
35.98517292,-82.70782549,0.0
30.18301738,-91.59771231,0.0
35.98648835,-84.71579437,0.0
35.98780824,-82.22572533,0.0
35.98787067,-81.75594119,0.071771627
35.98839239,-108.8820263,0.0
35.98854845,-86.46534051,0.0
35.98964093,-91.43477676,0.0
35.99037669,-85.84721546,0.0
35.99044357,-82.07247494,0.723114078
35.99098758,-108.8401776,1.4108989699999999
35.99202209,-84.78216809,0.0
35.99203993,-113.0452437,0.0
35.99451919,-87.54143307,0.0
35.99481349,-109.0092712,0.0
35.99565626,-105.7161627,0.0
35.99566072,-91.18292227,0.0
35.99581233,-80.07917651,1.32204587
30.18515329,-91.46198619,0.0
35.99884898,-87.75843076,0.068891226
35.99897383,-82.42083329,0.0
35.99910761,-109.2770714,2.557506542
35.99969621,-92.23790099,0.42770583599999995
35.99970067,-111.7840137,0.0
35.99972296,-85.79390245,0.0
35.99985228,-106.9010751,2.122792625
30.18611645,-91.40883817,0.0
30.18642413,-90.81272324,0.0
30.18669614,-85.0446174,1.7821880420000002
30.18691017,-90.7021955,0.0
30.18742743,-84.71909411,0.532580075
36.00001726,-106.885932,2.122792625
36.00006631,-109.3372336,0.0
36.00030265,-112.0580701,0.0
36.00036061,-109.2277538,0.0
36.00047655,-87.23484312,0.0
36.00054344,-83.47818425,0.0
36.0011142,-92.34812105,0.284281527
36.00117217,-77.96366749,0.0
36.0012346,-81.67706415,0.0
36.00145755,-87.70781105,0.6332419380000001
36.00197035,-92.55476471,0.284281527
36.00197927,-105.2812799,2.347155774
36.00229586,-77.77594825,1.7743025110000001
36.00244301,-87.49808169,0.0
36.00277745,-92.295575,0.44049417599999996
36.00315201,-81.32233821,0.6332419380000001
36.00326349,-112.057914,0.0
36.00326349,-92.01326931,0.0
36.00333929,-92.99080237,0.0
30.18885434,-90.65656552,0.0
36.00359792,-106.278763,1.480338391
36.00388776,-112.1651153,0.0
36.00399032,-105.7824249,1.098611536
36.00409734,-111.7681393,0.0
36.0044719,-77.05175011,0.581016657
36.00527008,-106.2738535,2.279875242
36.00542169,-111.8294698,0.0
36.00560452,-112.2186691,0.0
36.00576504,-93.25829492,0.35317275299999995
36.00649188,-96.32314655,0.0
36.00669254,-105.5522416,0.0
36.0071875,-92.71573826,0.14630471
36.00762449,-87.10281359,0.0
36.00866792,-105.2785108,2.347155774
36.00892209,-112.1063889,0.362933244
36.00911829,-106.3316122,0.0
36.00923422,-110.0070129,0.0
36.00924314,-111.839592,0.0
36.00962663,-109.9494236,0.0
36.01032225,-87.92245434,0.0
36.01121407,-76.74087496,0.0
36.01180713,-105.3168234,0.0
36.01226195,-112.2224593,0.323989651
36.0125518,-82.26594642,0.0
36.01302,-105.5005428,0.0
36.01309135,-118.343066,0.0
36.01347037,-78.63461505,0.0
36.01364873,-112.1736544,0.0
36.01381818,-93.47143995,0.887522847
36.01384939,-82.63212334,0.0
36.01389399,-118.1633776,0.981538472
36.01407235,-83.86718731,0.0
36.01457177,-90.56996978,0.0
36.01572222,-82.8019705,0.0
36.01731857,-79.22546377,0.0
36.01779124,-87.32263836,0.0
36.01801419,-105.7856756,2.347155774
36.01869644,-112.1171353,0.456157302
36.01890601,-78.79720279,0.0
36.01897736,-118.2907429,0.0
36.01923153,-112.4878605,0.323989651
36.02065398,-93.73748776,0.284281527
36.02086802,-96.44103181,0.0
36.02147446,-113.011845,0.0
36.02175538,-105.5554745,0.0
36.02282556,-112.9442049,0.323989651
6.902041861,158.3144969,0.0
36.02308865,-82.50472682,0.0
36.02362374,-84.28260608,0.0
36.02428369,-113.1787046,0.0
36.02430153,-113.4411049,0.588688576
36.02454232,-84.19041417,1.005132745
36.02507295,-94.05299145,0.284281527
36.02521118,-113.1266,0.0
36.02534942,-85.30691956,0.0
36.02544306,-81.80886626,0.0
36.02550994,-106.5202501,0.648072825
36.02724453,-105.8584035,1.090961462
36.02797583,-84.61848787,0.0
36.0287205,-84.77555079,0.0
36.02905493,-113.0683954,0.0
36.02968812,-84.45221245,0.0
36.03062899,-84.98801357,0.0
36.03104369,-84.66072893,0.5781291799999999
36.03177498,-87.03790692,0.0
36.03190429,-113.4381262,0.588688576
36.0341383,-81.60981199,0.0
36.03603342,-78.47759226,0.0
36.03607355,-109.2291584,3.66882456
36.03655068,-85.42406015,1.064536874
36.03737115,-77.60038898,0.0
36.03760303,-87.13913297,0.0
36.03766991,-92.2286216,0.430586237
36.03776801,-81.81322281,0.0
36.03850822,-109.2723894,0.0
36.03889616,-109.2191165,3.66882456
19.64545705,-155.8345991,0.0
36.0405059,-109.3866137,0.0
36.04076899,-80.58968561,0.0
36.04154041,-106.4314515,0.255191948
36.04281126,-93.30708194,0.35881461
36.04307434,-84.26612079,1.311120216
36.04312339,-112.1540611,0.0
36.04331067,-106.8310851,0.074533083
36.04352471,-87.4529868,0.0
36.04383685,-106.8324183,0.749753761
36.04420695,-109.1648448,0.0
36.04423371,-106.7747042,0.0
36.04480001,-92.2933945,0.284281527
36.04484461,-111.7744713,0.0
36.04530835,-106.3393845,2.355416907
36.04558036,-93.15683699,0.42770583599999995
36.04619571,-106.4414444,0.0
36.04679323,-106.6535549,0.225072894
36.04752453,-87.60130542,0.0
36.04771181,-106.5159292,0.0
36.04799719,-112.337357,0.323989651
36.04801503,-93.37105667,0.42770583599999995
36.04835392,-76.95654384,0.0
36.04865714,-115.5599448,1.480497659
36.04887563,-106.259513,0.0
36.04908521,-93.20089291,0.0
36.04914764,-106.1642934,0.0
36.04978083,-106.2811664,0.0
36.04995474,-106.4060703,0.0
36.05000824,-111.7824174,0.0
36.05048537,-106.2266004,0.0
36.05082872,-82.69771225,0.0
36.0518989,-78.40887751,0.0
36.05191674,-92.37674402,0.071771627
36.05220658,-77.11588982,1.031164441
36.05228685,-112.2777076,0.323989651
36.05273721,-109.9400105,0.0
36.05288436,-105.6148474,0.0
36.053415,-105.6089347,0.0
36.05362012,-112.1124711,1.759859381
36.05426223,-110.1116725,1.1898782190000001
36.05507378,-93.47534612,0.143424309
36.05508716,-105.7738055,0.27952099
36.05510946,-105.6662029,0.0
36.05585859,-83.28405283,0.0
36.05651407,-112.1221072,1.759859381
36.0566746,-105.7633444,0.355943763
36.05871687,-82.58843306,0.0
36.0589532,-105.6845343,0.0
36.05898887,-118.3436858,0.0
36.05920737,-84.71710089,0.0
36.0592475,-105.7230208,0.323989651
36.0592698,-82.69171922,0.0
36.05943033,-105.3327647,0.0
36.06082602,-83.39813447,0.0
36.06119613,-81.59699654,0.0
36.0616465,-78.12816819,1.0428500410000001
36.0624313,-108.8159335,0.749753761
36.06271222,-113.1596999,0.323989651
36.06388943,-113.4445473,1.05416472
36.06445127,-84.28556247,0.0
